Song,Nation,Year,BPM,PhSp,ChCo,Peak
WestBam - The Cabinet Of Dr. Weststein,Germany,1989,126.04801829268293,0.0325,0.7923195743535013,-9.93341717617509
WestBam - The Mayday Anthem,Germany,1992,135.99917763157896,0.0425,0.8017193624409515,-7.045771199653991
WestBam - The Mayday Anthem,Germany,1992,135.99917763157896,0.0325,0.8165942679331868,-9.515900375654988
Westbam - The Roof Is On Fire,Germany,1989,123.046875,0.0375,0.9478711631572432,-8.45756337722593
WestBam - The Wall,Germany,1989,123.046875,0.04,0.859688572569191,-7.50921435874174
WestBam - Theme Of Mr. Hong (Instrumental),Germany,1988,108.0,0.0225,0.4485977797997272,-13.210467573775713
WestBam - Track,Germany,1994,151.99908088235293,0.0675,0.9161887704930508,-2.850022578638609
WestBam - Voices Of Excess,Germany,1989,123.046875,0.0275,0.5728823958186369,-11.663695208749488
WestBam - Why She Left Me ...,Germany,1988,116.0,0.025,0.7395711089361142,-12.135528836818883
WestBam - Wizard of The Sonic (WestBam Remix),Germany,1994,161.4990234375,0.045,0.7586735297672644,-6.566484137159786
WestBam - Wizards of the Sonic,Germany,1994,151.99908088235293,0.04,0.7695543996707195,-7.738949800803789
WestBam - Wizards of the sonic (Westbam remix),Germany,1994,161.4990234375,0.045,0.7543491313286685,-6.739066369313447
WestBam - Wizards of the sonic - Part 3 (Radional),Germany,1994,151.99908088235293,0.0325,0.7930029456483765,-9.619820804591855
WestBam - Zu Schlapp,Germany,1988,120.18531976744184,0.035,0.7121110439658338,-9.213792120043895
WestBam feat. Rhythum Asyllum - Cold Train,Germany,1989,123.046875,0.0575,0.8782183129909084,-4.285359267277815
Whalekommittee - Save The Whales (Club Edit),Germany,1990,120.18531976744184,0.0425,0.9705217002722968,-7.353765052308302
What's Truth - Borders,Germany,1992,123.046875,0.035,0.8736681628910519,-9.074672835996411
White Breaks - White Line,Germany,1993,170.0,0.07,0.9513101734460178,-1.5539874427865992
Wire Walker - Body-X-Periment,Germany,1993,123.0,0.03,0.9733969566984054,-10.089537703311375
Wire Walker - Into The Arena,Germany,1994,161.4990234375,0.0425,0.9853363762504691,-7.216801092914035
Wire Walker - Natty Bumppo,Germany,1994,151.99908088235293,0.0925,0.97641730157966,-0.0828311889320582
Wire Walker - The Dream Don't Die,Germany,1994,164.0,0.055,0.9798554022469869,-5.143917642272757
Wire Walker - The Road To Nippon,Germany,1994,156.0,0.0625,0.9414195957954146,-3.5370802276577367
X-Cite - Chiki Chika (Dry Mix),Germany,1993,132.51201923076923,0.1,0.5396345499054409,0.0
X-Cite - Chiki Chika (Latin Version),Germany,1993,132.51201923076923,0.0425,0.8387046484057843,-7.449081660441083
X-Cite - It Takes You (Club Mix),Germany,1994,132.51201923076923,0.065,0.8914079039036978,-3.4218894140853924
X-Cite - It Takes You (Renegade Mix),Germany,1994,200.0,0.0375,0.9110452526069008,-8.096531194527746
X-Cite - Solamente Musica,Germany,1993,129.19921875,0.09,0.967710511236917,-1.0773980942904229
X-Cite - Structures,Germany,1993,139.6748310810811,0.0625,0.801902401666363,-4.181767028768988
X-Cite - Te Quierro (Original Clubmix),Germany,1993,139.6748310810811,0.035,0.8974195559510634,-8.687816269067614
X-Cite - Te Quierro (Puta Remix),Germany,1993,139.6748310810811,0.0325,0.9660338257362944,-9.6520233940473
X-Crash - 808 Terror,Germany,1993,151.99908088235293,0.0525,0.9691963950069598,-5.358862438470958
X-Crash - Aggression (Aggression Mix),Germany,1991,129.19921875,0.03,0.9283339444376544,-10.28927428459637
X-Crash - Alien Invasion,Germany,1993,143.5546875,0.0425,0.9306063453651234,-7.122769355447773
X-Crash - Finger On The Trigger,Germany,1994,147.65625,0.0625,0.9416916200784213,-3.6799343572031744
X-Crash - Go Brooklyn,Germany,1993,151.99908088235293,0.0525,0.9665215675548648,-5.243692825391212
X-Crash - Lemon Head,Germany,1993,151.99908088235293,0.085,0.9828446066809349,-0.9657193798125518
X-Crash - Less Is More,Germany,1994,151.99908088235293,0.055,0.8967240260042515,-4.7076801333424285
X-Crash - Mirror Obsession,Germany,1992,147.65625,0.0525,0.8425656182895076,-5.058622627516847
X-Crash - Mirror Obsession,Germany,1994,187.9261363636364,0.0575,0.9213963211488743,-4.2364619372005405
X-Crash - Purculator,Germany,1993,156.60511363636363,0.0775,0.9720573533362548,-1.5967779055900229
X-Crash - Sick-Trick Acid,Germany,1992,105.46875,0.045,0.990346135187438,-6.3548808458768855
X-Crash - Stress (Mental Mix),Germany,1991,126.04801829268293,0.025,0.9311365648044376,-12.072661987884068
X-Crash - Stress (Physical Mix),Germany,1991,126.04801829268293,0.0275,0.9840783828944956,-11.198236971941473
X-Crash - Sub-conscious Overload,Germany,1992,139.6748310810811,0.0475,0.805850136310474,-6.18732842726418
X-Cusiver - Armageddon (Part 1),Germany,1994,178.20581896551724,0.055,0.9933055816724767,-4.587839493129732
X-Cusiver - Armageddon (Part 2),Germany,1994,175.1853813559322,0.0425,0.8720212621411888,-7.315587231570985
X-Cusiver - Free Day 13th,Germany,1994,195.01768867924528,0.0575,0.9837101384807958,-4.548206563205325
"X-Cusiver - Tok, Tok, Tok",Germany,1994,195.01768867924528,0.05,0.9957234708778512,-5.981048860825014
X-Dream - Children Of The Last Generation,Germany,1993,143.5546875,0.0675,0.36310741413038244,-2.806888116756575
X-Dream - Children Of The Last Generation (Triplet Mix),Germany,1993,135.99917763157896,0.0225,0.2812025275927555,-13.102329826253856
X-Dream - DJ's Hardattack,Germany,1993,139.6748310810811,0.035,0.9573903345545884,-9.15225466745449
X-Dream - Eleven (Monodrive),Germany,1994,139.6748310810811,0.06,0.33352150192376984,-4.120917935303879
X-Dream - Eleven (Scape),Germany,1994,139.6748310810811,0.06,0.424430044278933,-4.345882371984143
X-Dream - Live Fast - Die Young (Dedicated To B.H.),Germany,1993,150.0,0.0275,0.67578051726225,-11.228772883369095
X-Dream - Shit 4 Brain,Germany,1993,143.5546875,0.03,0.83238329452369,-10.633788626636848
X-Dream - This (Acid Phase),Germany,1994,150.0,0.05,0.3556173923433668,-5.669261560419276
X-Dream - This (Cycle),Germany,1994,150.0,0.045,0.412482350548044,-6.77791350692856
X-Dream - Trancesylvania X-Press,Germany,1993,139.6748310810811,0.05,0.6385379661756225,-5.895855772131879
X-Dream - Trancesylvania X-Press (Mute Edit),Germany,1993,143.5546875,0.035,0.8797850098776143,-9.073165915514132
X-Dream - Trancesylvania X-Press (V-Edit),Germany,1993,143.5546875,0.03,0.8109550529291467,-10.017747936642156
X-Dream - Who Can Make A Funky Beat,Germany,1993,156.60511363636363,0.0275,0.9372499145718483,-11.003688907037724
X-Dream feat. Planet B.E.N. - The 5th Dimension (Cosmix),Germany,1993,143.5546875,0.03,0.9296738756509949,-10.562726724255285
X-Pander - Touch My Love (Infinity-Mix),Germany,1993,135.99917763157896,0.0825,0.9161081312426536,-1.066131967780491
X-Pander - Touch My Love (Radio Edit),Germany,1993,135.99917763157896,0.04,0.8973172299027913,-7.843251497319029
X-Pander - Touch My Love (Sventy-Mix),Germany,1993,132.51201923076923,0.0375,0.962436226435967,-8.536132817495936
X-Pander - Touch My Love (X-Pander-Mix),Germany,1993,132.51201923076923,0.035,0.8694484650762778,-8.809745836561829
XME - Automatic Lover,Germany,1993,126.0,0.035,0.9334736738019729,-8.599078471787077
XME - Automatic X (X-Dream Remix),Germany,1993,147.65625,0.025,0.7113910652552532,-11.557833803176598
Xorbitant - Internal Colors,Germany,1994,178.20581896551724,0.03,0.909986417353967,-10.506438216266625
Xorbitant - Internal Colors (Mixtup),Germany,1994,169.44159836065575,0.0225,0.9596876160931749,-12.253920471644001
Xorbitant - Top For Nice (Original),Germany,1994,191.40625,0.025,0.8398590194839055,-12.439312059783422
Xylonite - Mind Expansion,Germany,1993,160.0,0.055,0.9821039871331704,-4.58397195871809
Y-Decibel - J.B. On Dope (Ralk Mix),Germany,1991,135.99917763157896,0.035,0.7208416593445277,-9.432513492896595
Y-Decibel - Strobophonic (Innerspace),Germany,1991,132.51201923076923,0.0375,0.877643093240507,-8.435719230294147
Y-Decibel - Strobophonic (Outerspace),Germany,1991,178.20581896551724,0.035,0.8204436036959568,-8.834719329663468
Yamul - Mother Earth,Germany,1994,135.99917763157896,0.0625,0.943787552275688,-3.7371796473125123
Youyou - Houseman,Germany,1987,123.046875,0.045,0.6750634418912724,-6.826845283362175
ZABA - All I Gave To You (Perplexer Version),Germany,1994,151.99908088235293,0.0375,0.776626621855186,-8.101919045914313
Zenith - We Dance The Night Away (12''Version) (Clubmix),Germany,1994,143.5546875,0.0475,0.9368198850445095,-5.88958694878859
Zenith - We Dance The Night Away (Ravebase Clubmix) (Remix Version),Germany,1994,143.5546875,0.0675,0.943069080469505,-3.4170116996732993
Zentropa - Ecstatic (Dry Mix),Germany,1991,123.046875,0.04,0.8872383461246496,-7.583859696012711
Zentropa - Ecstatic (Reverb Mix),Germany,1991,123.046875,0.085,0.9607547996215337,-0.9805442505185196
Zentropa - Hydrozyd (Elevator 101 Remix),Germany,1992,147.65625,0.0425,0.9932885657942443,-7.469707285928957
Zentropa - Unknown (--- Mix),Germany,1991,120.0,0.0525,0.8899448725608701,-5.27574769939847
Ziggy P. - Go Ahead London,Germany,1991,132.51201923076923,0.05,0.8857724497382373,-5.7886067184529795
Ziggy P. - Tekkknozid (Exxxodus),Germany,1991,135.99917763157896,0.0725,0.7596227568439043,-2.0745848404396487
Ziggy P. - Tekkknozid (Instruction),Germany,1991,133.0,0.035,0.7958056563546443,-9.243958341684305
Ziggy Pee - Radio Acid (Club Version),Germany,1989,120.18531976744184,0.04,0.917947869009949,-8.010678159885511
Zoom - This Must Be Love (No Time For Love Mix),Germany,1994,135.99917763157896,0.0625,0.7848176331205982,-4.222308984146016
Zoom - This Must Be Love (Original Love Mix),Germany,1994,135.99917763157896,0.0625,0.6382634298691979,-3.719413931444567
Zuum! - Rhythm Of Life (169 BPM),Germany,1994,169.0,0.035,0.8109453342287318,-8.720308516643666
Zuum! - Rhythm Of Life (Club),Germany,1994,135.99917763157896,0.04,0.7034863587434221,-7.8281830522299405
Zyon - No Fate (Struggle Continous Mix),Germany,1992,126.04801829268293,0.0425,0.5753284547909441,-7.148539129204269
'Little' Louie & Marc Anthony - Ride On The Rhythm (Kenlou Rhythm Mix),USA,1991,123.046875,0.05,0.9380363624262034,-5.928316576298276
'Little' Louie & Marc Anthony - Ride On The Rhythm (Masters at Work Dub),USA,1991,123.046875,0.025,0.8928775199836383,-12.600308671742983
2 Da Rhythm - A Special Groove (12' Mix),USA,1993,123.046875,0.0325,0.9250143107021082,-9.471674680582428
2 Da Rhythm - A Special Groove (2 Da Rhythm Dub),USA,1993,123.046875,0.025,0.9922789888587232,-12.31521226124092
2 Da Rhythm - A Special Groove (Bonus Beats),USA,1993,123.046875,0.02,0.986284853066853,-13.96107585549192
2 Da Rhythm - Take 'Em Up (Bay Ridge Mix),USA,1993,98.0,0.0575,0.994524668573308,-4.434236343523882
2 in a Room - As It Grooves,USA,1989,129.0,0.0525,0.9547548156229851,-5.252405625874971
2 in a Room - Booty Hump,USA,1990,120.18531976744184,0.04,0.9636739427588896,-7.982157915427552
2 in a Room - Bring It On Down,USA,1990,123.046875,0.035,0.9523908014461049,-8.824674091189223
2 in a Room - Do What You Want (12'' remix),USA,1989,120.18531976744184,0.0325,0.9046607882368046,-9.972726700425577
2 in a Room - Do What You Want,USA,1990,120.18531976744184,0.085,0.9449410556447614,-1.0466739810976404
2 in a Room - Do What You Want (David Morales Club remix),USA,1990,120.18531976744184,0.0475,0.960231606943337,-6.287419745365548
2 in a Room - El trago (Euromix),USA,1994,126.04801829268293,0.0475,0.9294393295948172,-6.422807101614847
2 in a Room - El Trago (The Drink) (Virgin Drink Radio),USA,1994,126.04801829268293,0.0425,0.9734709073175704,-7.153438751650782
2 in a Room - Got 'em On The Run,USA,1990,112.34714673913044,0.045,0.9434762545788942,-6.746733652901722
2 in a Room - House Junkie,USA,1989,120.18531976744184,0.0375,0.901486685095183,-8.425589527258209
2 in a Room - Hype Stuff,USA,1990,120.18531976744184,0.0375,0.9485438497604433,-8.50498362098377
2 in a Room - Kamikaze (Took My Love),USA,1989,123.046875,0.0275,0.9011899496149754,-11.079627592178632
2 in a Room - Music's Hypnotizing,USA,1989,123.0,0.0425,0.9567653708561488,-7.317227365247032
2 in a Room - Rock Bottom,USA,1990,120.18531976744184,0.0375,0.986319618923556,-8.322530680510177
2 in a Room - Rock The Bells (Of Saint Mary),USA,1989,123.046875,0.03,0.96455449487016,-10.42699070006103
2 in a Room - She's Got Me Going Crazy (12'' mix),USA,1990,123.046875,0.07,0.9771717835117532,-2.7033263373131806
2 in a Room - She's Got Me Going Crazy (Todd Terry Mix),USA,1990,120.18531976744184,0.0425,0.9430278926096235,-7.510787604482195
2 in a Room - Take Me Away,USA,1989,123.046875,0.04,0.7792863422546761,-7.8476538244630305
2 in a Room - Turn Me On,USA,1989,117.45383522727272,0.0225,0.8155867801724181,-13.071629875034857
2 in a Room - Wiggle it (As it grooves),USA,1990,123.0,0.0275,0.9368775840416521,-11.489601475086147
2 in a Room - Wiggle it (Club edit),USA,1990,123.0,0.03,0.8949426857186764,-10.437286853891894
2 in a Room - Wiggle it (Radio version),USA,1990,122.0,0.0325,0.8959998868342749,-10.07299638642762
2 in a Room - Wiggle It (The Club Mix),USA,1990,123.0,0.0375,0.8564714183283023,-8.479176813835336
2 Sweat Doctors - Callin' Me,USA,1993,123.046875,0.03,0.9703387337451752,-10.42324263833374
2 Sweat Doctors - Dynamic Audio,USA,1993,122.0,0.04,0.94288423585776,-8.055286785695923
2 Sweat Doctors - No Big Thang,USA,1993,120.18531976744184,0.04,0.9675386203080638,-7.769356309229646
2 Sweat Doctors - Sniff On This,USA,1993,123.046875,0.04,0.9435757881901512,-7.903469163931495
20 Fingers - 20 Fingers To Mr. Roy,USA,1994,126.04801829268293,0.035,0.8300873510488744,-9.18364564899337
20 Fingers - After Hours,USA,1994,123.046875,0.05,0.972084611240718,-5.7348335031549045
20 Fingers - Everybody,USA,1994,126.04801829268293,0.04,0.9405865434705258,-7.711013618498586
20 Fingers - Putang Ina Mo,USA,1994,131.0,0.0525,0.9843792895187964,-5.023033755390031
20 Fingers - Savage Night,USA,1994,123.046875,0.0325,0.9706945177802968,-10.015228461747604
20 Fingers - Short Dick Man (Dub Mix),USA,1994,126.04801829268293,0.04,0.973339249965548,-7.943042672538828
20 Fingers - Short Dick Man (Insane Mix),USA,1994,135.99917763157896,0.0625,0.8855539340022244,-3.4973405342437984
20 Fingers - Short Dick Man (J.J. Energy Mix),USA,1994,126.04801829268293,0.0325,0.997223219433607,-9.58041338666086
20 Fingers - You Like That,USA,1994,120.18531976744184,0.04,0.9574855336667848,-7.654344400531016
24-7-365 - Sample That (Club Mix),USA,1989,126.04801829268293,0.035,0.8938371133763852,-9.159833355167224
24-7-365 - Sample That (Tropical House Mix),USA,1989,126.0,0.035,0.9027895144697036,-9.300362796711886
3 2 6 - Falling (Armando's House Mix),USA,1989,126.04801829268293,0.04,0.9035456937601596,-8.049789786341499
3 2 6 - Love Is,USA,1991,107.666015625,0.015,0.6092335555756725,-17.421239808925908
3 2 6 - Magic Fingers,USA,1991,123.046875,0.03,0.953659703753634,-10.612047790284574
3 2 6 - Under The Cherry Tree,USA,1989,126.04801829268293,0.02,0.681966096067232,-14.083532570848101
3 Down - Deep Trip (Techno Mix),USA,1991,126.04801829268293,0.0475,0.9595061352695997,-6.123525508564626
3 Down - Deep Trip (The Spirit Trip),USA,1991,128.0,0.05,0.9216190345777986,-5.799194713143278
636 Featuring Arnold Jarvis - Rain (80 Proof Garage Mix),USA,1994,123.046875,0.04,0.9499781153608202,-7.869927028288385
A Bitch Named Johanna - Freak It,USA,1990,123.046875,0.055,0.9681405029468656,-5.079934644358144
A Bitch Named Johanna - Freak It (Club Mix),USA,1990,123.046875,0.03,0.9708228769650248,-10.442149873509482
A Bitch Named Johanna - Freak It (Instrumental),USA,1990,123.046875,0.045,0.8826013586640582,-6.501007660224559
A Bitch Named Johanna - Freak It (Street Scene),USA,1990,122.0,0.035,0.9532515156120025,-9.170916237017902
A Bitch Named Johanna - I'm A Bitch (Bitch Moaning),USA,1990,123.046875,0.025,0.9398430960342812,-12.643178426184024
A Bitch Named Johanna - I'm A Bitch (X Bitch),USA,1990,120.18531976744184,0.0225,0.9027332873150384,-12.930149133894833
A Bitch Named Johanna - Long Distance,USA,1990,120.18531976744184,0.04,0.9102132513185474,-8.100088958896146
A Bitch Named Johanna - Love Is My Bass,USA,1990,120.18531976744184,0.05,0.9444005763284368,-5.876802295607459
A Bitch Named Johanna - Sex Is My Bass,USA,1990,120.0,0.04,0.8972055801271639,-8.133978436389889
A Blaze Project Feat. Hunter Hayes - Why Can't We Live Together (Blaze Mix),USA,1993,117.45383522727272,0.0325,0.8493909555112598,-9.97732663968005
A Blaze Project Feat. Hunter Hayes - Why Can't We Live Together (Dub),USA,1993,117.45383522727272,0.0275,0.8563313715506035,-10.798652786899599
A Blaze Project Feat. Hunter Hayes - Why Can't We Live Together (Shelter Mix),USA,1993,117.45383522727272,0.065,0.8313193351303734,-3.2325968778739473
A Martian From Detroit - Lost Transmission From Earth,USA,1992,135.99917763157896,0.065,0.5490305178045023,-3.046211216846906
A Martian From Detroit - Meet The Red Planet,USA,1992,139.6748310810811,0.0375,0.8847280382204008,-8.126941282610545
A Martian From Detroit - The Intruder,USA,1992,139.6748310810811,0.045,0.913648082302436,-6.764655609968747
A Nite Life Production Presents Smooth Stan Smith - On My Own,USA,1994,135.99917763157896,0.0525,0.9322755249167072,-5.353951049244977
A Nite Life Production Presents Smooth Stan Smith - Swing Side,USA,1994,132.51201923076923,0.035,0.986547654427558,-8.905112866148965
A Nite Life Production Presents Smooth Stan Smith - U Flat,USA,1994,117.45383522727272,0.0475,0.9897002524034986,-6.368793125675108
A Tribe Called Dance - Deepness,USA,1992,126.04801829268293,0.02,0.9704164052778416,-14.070092804996134
A Tribe Called Dance - Rain Dance,USA,1992,129.19921875,0.045,0.979942405886504,-6.584422680697796
A Tribe Called Dance - Tone Control,USA,1992,129.19921875,0.0475,0.9452569865799789,-6.469365101127705
A Tribe Called Dance - Tribal Soul,USA,1992,132.51201923076923,0.0525,0.983003525372605,-5.338499029824184
A.T.C. - It Ain't Over (Extended Mix),USA,1990,123.046875,0.025,0.9453691338156409,-12.235806220986955
Aaron Smith - Moody Me,USA,1993,120.18531976744184,0.0375,0.9033030006934422,-8.133431383067126
Aaron Smith - Sometimes I Wonder,USA,1993,120.0,0.07,0.8625841469512158,-2.6913934373908024
